Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Account_Tenure_Months,Account_Type,Number_of_Products,Average_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Customer_Support_Calls,Email_Opt_In,Credit_Card_Holder,Loan_Account_Holder,Churn
CUST1376,18,Female,Married,Secondary,Unemployed,5,Savings,2,356509,12,8,8,0,0.51,0,1,1,0,1
CUST1438,33,Female,Single,University,Employed,54,Savings,3,243480,12,7,14,0,0.57,1,1,1,0,1
CUST2126,32,Male,Divorced,Primary,Employed,159,Savings,1,41073,16,13,10,0,0.88,0,1,0,1,0
CUST1784,27,Female,Married,Secondary,Employed,106,Savings,4,82091,15,7,13,0,0.54,0,1,0,0,0
CUST2766,53,Male,Married,None,Employed,62,Savings,1,128772,20,8,11,0,0.6,4,0,1,0,1
CUST1018,28,Female,Single,University,Self-employed,28,Fixed Deposit,3,58172,13,7,7,1,0.96,0,1,0,0,0
CUST0685,51,Male,Divorced,Secondary,Self-employed,79,Current,1,629872,15,12,10,0,0.77,3,0,0,0,0
CUST2210,30,Male,Single,Secondary,Employed,4,Fixed Deposit,3,76917,13,8,6,0,0.85,1,1,0,0,0
CUST0256,36,Female,Single,Secondary,Employed,161,Savings,4,11797,21,4,12,0,0.8,3,0,0,0,0
CUST2187,33,Male,Single,University,Unemployed,100,Current,2,27884,14,11,15,0,0.84,2,1,0,0,0
CUST2926,29,Female,Single,Primary,Self-employed,151,Current,3,48002,17,5,8,0,0.59,0,0,1,0,0
CUST2710,26,Male,Single,Primary,Employed,136,Savings,2,408615,13,10,9,0,0.83,1,0,0,0,1
CUST2804,27,Female,Married,Primary,Self-employed,176,Savings,3,248700,18,15,10,1,0.9,0,1,0,0,0
CUST1834,27,Male,Divorced,Primary,Employed,83,Current,2,339123,24,10,9,0,0.53,1,1,0,0,1
CUST2479,38,Male,Married,Secondary,Employed,67,Current,3,111954,16,7,10,1,0.72,0,1,0,0,0
CUST0520,31,Female,Married,Secondary,Unemployed,83,Current,1,79025,10,5,11,0,0.61,0,1,1,0,0
CUST2977,33,Male,Married,Secondary,Self-employed,67,Savings,4,38712,11,6,14,0,0.79,0,0,0,0,1
CUST2166,35,Female,Single,Secondary,Self-employed,14,Current,1,144106,17,8,9,1,0.87,2,0,0,1,1
CUST0990,34,Female,Single,Secondary,Employed,23,Savings,1,47995,17,3,16,0,0.81,0,0,0,0,1
CUST1729,23,Female,Single,University,Employed,50,Savings,4,108379,14,2,7,0,0.8,0,1,0,0,1
CUST0655,34,Male,Single,None,Self-employed,3,Current,3,2268,16,5,10,0,0.71,4,1,0,0,0
CUST0227,28,Male,Married,Secondary,Employed,20,Current,1,160109,15,12,9,0,0.97,1,0,0,0,0
CUST1753,34,Male,Single,Secondary,Self-employed,21,Savings,3,112719,19,9,9,0,0.52,2,0,1,0,0
CUST2540,27,Female,Married,Secondary,Employed,99,Savings,1,110341,20,4,11,0,0.69,0,0,0,0,1
CUST1237,32,Female,Married,Secondary,Self-employed,47,Current,1,215528,16,9,9,1,0.59,0,1,0,0,0
CUST2685,33,Male,Married,None,Unemployed,162,Savings,2,3689,15,12,8,0,0.77,2,1,0,0,0
CUST0480,60,Male,Married,University,Unemployed,141,Fixed Deposit,2,37060,15,5,5,0,0.8,2,0,0,0,0
CUST1405,18,Male,Married,Secondary,Employed,175,Savings,2,45214,14,9,15,0,0.71,2,0,0,0,0
CUST0570,36,Male,Married,Secondary,Self-employed,8,Savings,1,50318,17,6,10,0,0.57,0,0,0,0,0
CUST0273,34,Male,Married,University,Self-employed,131,Savings,1,54550,20,12,11,0,0.69,0,1,0,0,1
CUST2290,29,Female,Married,Primary,Employed,13,Current,2,26449,16,7,12,0,0.9,0,1,0,0,0
CUST0959,28,Male,Single,University,Employed,148,Savings,1,196568,16,8,12,0,0.92,0,0,0,0,0
CUST0088,35,Female,Single,Secondary,Employed,110,Savings,2,500,17,9,6,0,0.78,1,1,0,0,0
CUST0296,39,Female,Married,University,Self-employed,164,Savings,1,65150,19,7,4,0,0.58,1,1,1,0,0
CUST2007,33,Female,Married,Secondary,Employed,11,Current,2,107507,16,6,13,0,0.56,2,0,0,1,0
CUST2055,21,Male,Single,None,Employed,68,Current,4,11324,19,10,10,0,0.75,3,0,0,0,0
CUST0674,43,Male,Married,Secondary,Employed,167,Fixed Deposit,1,333752,9,7,8,0,0.82,2,0,1,0,0
CUST1729,39,Female,Married,Secondary,Self-employed,27,Savings,3,224483,11,4,11,0,0.52,1,1,1,1,1
CUST1271,28,Female,Married,Secondary,Employed,132,Fixed Deposit,3,148711,15,16,9,0,0.96,2,1,1,0,0
CUST2685,42,Female,Married,Secondary,Employed,159,Savings,1,216829,15,4,10,1,0.99,1,0,0,0,0
CUST0526,37,Male,Married,Secondary,Unemployed,87,Savings,1,99247,14,5,7,0,0.89,3,1,1,0,1
CUST2392,31,Male,Married,Secondary,Employed,60,Current,2,43255,9,9,13,0,0.62,0,1,0,1,0
CUST2692,38,Female,Single,Primary,Unemployed,46,Fixed Deposit,2,1041788,15,4,9,0,0.86,3,1,0,1,0
CUST1070,31,Female,Divorced,University,Unemployed,169,Savings,2,81222,15,13,14,1,0.74,0,0,0,0,0
CUST2865,22,Male,Single,Secondary,Unemployed,48,Savings,2,24216,21,7,8,0,0.58,0,1,0,0,0
CUST0964,34,Female,Married,Secondary,Employed,17,Savings,3,155530,10,7,8,0,0.77,0,1,1,0,0
CUST2974,58,Female,Single,None,Self-employed,108,Savings,1,318063,14,7,9,0,0.99,1,1,0,1,0
CUST1512,37,Female,Married,Primary,Self-employed,65,Savings,3,273471,12,7,7,0,0.58,1,0,0,0,0
CUST2709,30,Male,Single,Primary,Employed,98,Savings,3,33383,17,7,12,0,0.58,0,0,1,1,0
CUST1703,41,Female,Single,Secondary,Employed,69,Current,1,162159,8,10,10,0,0.54,1,1,0,0,0
CUST2349,30,Male,Divorced,University,Self-employed,168,Savings,2,24055,20,3,11,0,0.92,1,1,0,0,0
CUST1002,23,Male,Single,Secondary,Employed,49,Savings,2,97746,19,8,8,1,0.75,0,1,0,0,0
CUST2248,26,Female,Single,Primary,Employed,51,Current,1,11689,16,11,9,0,0.99,0,1,1,0,0
CUST0289,45,Male,Married,None,Employed,11,Current,3,325728,15,6,9,0,0.74,2,1,1,0,0
CUST0743,46,Female,Divorced,Secondary,Employed,142,Savings,4,10931,9,6,8,0,0.9,1,1,0,1,0
CUST0043,30,Female,Married,Secondary,Self-employed,167,Fixed Deposit,1,185257,9,11,11,0,0.77,0,1,0,0,0
CUST2048,49,Male,Married,Secondary,Employed,105,Current,1,133808,21,5,6,1,0.59,2,1,1,0,0
CUST2603,28,Male,Married,Secondary,Employed,63,Savings,4,500,11,14,8,0,0.6,2,0,1,0,0
CUST2866,40,Male,Single,Primary,Employed,76,Savings,4,26359,12,14,6,0,0.98,1,1,0,0,0
CUST1117,18,Female,Single,Secondary,Employed,140,Fixed Deposit,3,155062,21,4,10,0,0.54,1,1,0,1,0
CUST0644,37,Female,Married,Secondary,Employed,90,Savings,3,82386,16,14,4,1,0.56,1,0,0,0,1
CUST2966,53,Male,Single,Secondary,Employed,12,Savings,3,57978,10,8,10,0,0.62,2,1,0,0,0
CUST2608,18,Female,Married,None,Employed,147,Savings,1,20607,14,11,5,0,0.83,0,1,0,0,0
CUST1359,27,Male,Married,None,Self-employed,137,Savings,1,49267,11,9,11,0,0.98,2,1,0,0,0
CUST2919,53,Male,Single,Secondary,Employed,128,Savings,4,44309,10,6,7,0,0.62,1,0,1,0,0
CUST1524,35,Female,Married,Secondary,Employed,144,Current,1,67713,20,7,9,0,0.61,1,1,0,0,0
CUST0208,50,Female,Single,Primary,Employed,43,Savings,1,178173,19,10,8,0,0.88,1,1,0,0,1
CUST0771,39,Female,Married,University,Unemployed,164,Savings,2,65174,11,7,14,0,0.84,1,0,0,0,0
CUST2358,55,Female,Married,Secondary,Employed,37,Savings,2,378604,12,6,12,0,0.72,1,1,0,1,0
CUST0191,34,Male,Single,Secondary,Self-employed,72,Savings,3,80195,21,9,12,0,0.98,1,0,1,0,1
CUST2053,33,Male,Single,University,Employed,135,Savings,2,42116,16,4,12,0,0.57,3,1,0,0,0
CUST2636,18,Male,Married,Secondary,Employed,167,Savings,3,74043,17,7,8,0,0.89,0,1,0,1,1
CUST1210,24,Male,Single,Secondary,Employed,39,Savings,3,140238,16,7,10,1,0.74,2,1,0,0,1
CUST1697,30,Female,Married,University,Employed,20,Current,3,38760,14,10,14,0,0.88,1,0,0,0,0
CUST0580,44,Female,Married,None,Employed,116,Savings,2,329505,18,6,4,0,0.9,2,1,0,0,0
CUST1132,33,Female,Married,University,Unemployed,57,Fixed Deposit,2,66114,20,11,12,0,0.9,4,1,0,0,0
CUST1536,47,Male,Married,Secondary,Employed,126,Savings,2,506447,9,6,12,1,0.78,1,0,1,0,0
CUST1542,55,Female,Married,None,Unemployed,140,Savings,1,345816,12,12,16,1,0.98,3,1,0,0,0
CUST1037,42,Female,Single,University,Self-employed,44,Savings,3,31765,13,6,11,2,0.54,0,1,0,1,0
CUST1992,37,Male,Married,University,Self-employed,120,Savings,2,21004,10,7,6,0,0.57,0,1,0,0,1
CUST0033,20,Female,Married,University,Employed,174,Fixed Deposit,1,29742,17,10,12,0,0.84,1,1,0,0,0
CUST0259,45,Male,Single,Primary,Employed,143,Savings,1,282521,12,6,13,0,0.85,2,1,0,0,0
CUST1262,53,Female,Single,Secondary,Self-employed,155,Savings,2,49886,16,15,13,0,0.94,0,1,1,0,0
CUST0918,32,Female,Married,None,Unemployed,111,Savings,1,275589,14,10,13,0,0.6,0,0,0,0,1
CUST2033,32,Male,Married,Secondary,Employed,96,Current,2,146225,11,4,8,0,0.86,0,0,1,0,0
CUST2623,44,Female,Married,Secondary,Self-employed,118,Savings,3,14538,15,8,9,0,0.79,1,1,0,1,1
CUST0636,34,Female,Married,University,Employed,4,Fixed Deposit,4,805134,17,6,9,0,0.87,1,0,0,0,1
CUST1204,19,Male,Single,None,Employed,138,Savings,3,5058,17,6,5,0,0.55,0,1,0,0,1
CUST1843,24,Female,Single,Secondary,Self-employed,119,Savings,3,212886,17,7,8,0,0.94,0,0,0,0,1
CUST2393,47,Male,Single,Primary,Employed,154,Savings,2,20082,19,9,7,0,0.69,1,1,0,0,0
CUST1334,50,Male,Married,University,Employed,29,Current,3,42809,13,8,11,0,0.86,3,0,1,1,1
CUST1175,32,Male,Single,Secondary,Employed,116,Savings,3,68893,19,9,11,0,0.95,2,1,1,1,1
CUST0647,43,Male,Married,University,Self-employed,28,Savings,3,8304,17,12,11,0,0.85,3,1,0,0,0
CUST2581,19,Male,Single,Primary,Self-employed,87,Savings,4,225230,14,7,10,0,0.87,1,0,0,0,0
CUST1698,32,Male,Married,Primary,Employed,177,Current,4,240015,15,10,10,1,0.78,2,1,1,0,0
CUST2081,31,Male,Divorced,Primary,Employed,126,Savings,4,175575,16,10,4,0,0.99,0,0,0,0,0
CUST1376,37,Female,Divorced,Primary,Self-employed,147,Savings,1,44894,17,7,10,0,0.6,1,1,0,0,0
CUST1661,29,Male,Single,Primary,Self-employed,18,Current,2,358892,12,11,8,0,0.73,1,0,0,0,1
CUST1705,31,Male,Married,Secondary,Employed,28,Savings,2,38421,18,6,10,0,0.93,1,0,0,0,0
CUST1177,36,Female,Married,Secondary,Employed,18,Savings,2,223375,18,6,10,0,0.82,2,0,0,0,0
CUST0030,25,Female,Married,Primary,Unemployed,37,Savings,3,57537,20,12,13,0,0.62,1,1,0,1,1
CUST0328,25,Male,Married,Secondary,Self-employed,114,Savings,2,166949,11,13,23,1,0.78,0,0,1,0,1
CUST1470,43,Female,Married,University,Self-employed,179,Savings,2,3155,13,8,6,0,0.9,0,1,0,0,0
CUST1279,25,Male,Single,Primary,Self-employed,130,Current,4,167467,16,11,7,0,0.53,1,0,0,0,0
CUST2606,46,Male,Single,Secondary,Self-employed,134,Savings,1,35566,8,10,8,0,0.51,2,1,0,0,0
CUST0319,20,Male,Married,Primary,Unemployed,14,Savings,4,229718,19,6,10,0,0.63,2,0,1,1,0
CUST0190,33,Male,Married,Primary,Self-employed,40,Current,1,490820,19,9,6,0,0.89,0,1,0,1,0
CUST1700,18,Female,Single,University,Employed,85,Fixed Deposit,2,87253,12,7,8,0,0.84,0,1,0,0,0
CUST1979,37,Female,Divorced,Secondary,Employed,74,Savings,2,63052,25,10,8,0,0.82,2,0,1,0,0
CUST1671,37,Female,Married,University,Employed,84,Current,2,35352,12,8,6,0,0.74,1,1,1,0,1
CUST0310,41,Male,Single,Primary,Employed,24,Savings,1,22437,17,7,7,0,0.59,1,1,0,0,0
CUST0692,25,Male,Married,None,Employed,160,Savings,2,5114,13,8,11,1,0.88,2,1,0,0,0
CUST0286,18,Male,Divorced,University,Unemployed,121,Savings,4,75078,21,11,9,0,0.78,0,1,0,0,0
CUST2128,32,Male,Divorced,Primary,Employed,33,Current,1,227515,23,4,11,0,0.98,0,0,0,1,0
CUST2138,20,Male,Divorced,Primary,Employed,122,Current,2,79785,17,7,11,0,0.6,0,1,1,1,0
CUST0691,32,Male,Single,None,Employed,56,Savings,2,99176,14,8,16,1,0.93,1,1,0,0,1
CUST2850,44,Male,Single,Secondary,Unemployed,33,Current,3,39725,22,7,9,0,0.84,0,1,0,0,1
CUST0112,41,Male,Married,None,Employed,35,Fixed Deposit,1,103640,13,6,10,0,0.89,1,0,0,0,0
CUST1869,46,Female,Single,Primary,Employed,171,Current,3,114115,13,7,5,0,0.97,2,1,0,0,1
CUST1286,39,Male,Married,Secondary,Employed,130,Savings,3,366825,16,6,10,1,0.89,0,1,1,0,0
CUST0049,36,Female,Single,Secondary,Self-employed,20,Savings,1,81832,8,8,11,0,0.76,1,0,0,0,0
CUST0810,52,Male,Married,Secondary,Unemployed,167,Current,3,7109,14,12,10,0,0.89,1,1,1,0,0
CUST1635,38,Male,Single,University,Employed,107,Current,2,163317,14,9,8,0,0.78,1,0,0,0,0
CUST2920,41,Male,Married,Secondary,Employed,172,Savings,3,107141,19,3,17,0,0.87,0,1,0,0,0
CUST1420,44,Female,Single,University,Employed,172,Fixed Deposit,1,3273,19,12,9,0,0.69,1,1,1,1,1
CUST2449,31,Male,Single,Secondary,Employed,73,Current,1,321505,11,10,15,0,0.57,0,0,0,0,1
CUST2813,30,Female,Divorced,Primary,Employed,149,Current,2,137248,17,10,7,0,0.6,2,0,1,0,1
CUST2117,22,Male,Divorced,Secondary,Employed,91,Current,3,110046,8,3,11,0,0.9,1,1,0,1,0
CUST0076,35,Female,Single,Secondary,Employed,142,Savings,2,28755,9,9,10,0,0.96,0,0,1,0,1
CUST1091,41,Female,Single,Secondary,Unemployed,7,Savings,2,25596,13,10,8,0,0.9,0,0,0,0,0
CUST2328,30,Female,Single,Secondary,Employed,171,Savings,1,52396,18,12,7,0,0.59,0,0,0,0,0
CUST1042,39,Male,Married,Secondary,Employed,130,Savings,2,82904,13,6,15,0,0.61,1,1,0,0,0
CUST2838,36,Female,Married,Primary,Employed,95,Current,1,207388,9,11,5,0,0.67,2,1,1,0,0
CUST0261,39,Female,Married,Primary,Employed,34,Savings,3,367219,16,10,11,0,0.96,1,1,1,1,1
CUST2117,28,Male,Married,University,Employed,72,Savings,1,169556,17,6,11,1,0.8,0,1,0,0,1
CUST0041,31,Female,Married,Primary,Employed,175,Current,2,23866,16,9,9,0,0.63,1,1,0,0,0
CUST2263,31,Male,Single,Secondary,Employed,57,Savings,3,357608,14,6,11,0,0.83,0,1,0,1,0
CUST2783,35,Male,Married,Primary,Self-employed,179,Savings,3,3670,16,9,9,0,0.7,1,1,0,0,0
CUST2864,39,Male,Single,University,Employed,105,Savings,1,44112,21,5,4,0,0.9,0,0,0,0,1
CUST1947,32,Male,Married,Primary,Employed,25,Savings,2,117563,12,8,6,0,0.63,2,1,1,1,0
CUST1194,18,Female,Married,Secondary,Employed,8,Savings,1,128786,21,12,12,0,0.99,1,0,0,1,0
CUST0651,29,Male,Single,University,Employed,37,Current,1,342785,9,8,7,0,0.55,1,0,1,0,1
CUST1114,23,Female,Single,Secondary,Self-employed,154,Current,3,72313,16,7,12,1,0.77,1,1,1,0,0
CUST2801,28,Male,Single,Secondary,Self-employed,179,Savings,1,39352,16,8,9,1,0.71,1,1,1,0,1
CUST0771,38,Female,Single,Primary,Employed,55,Savings,1,7046,20,4,8,0,0.72,1,1,1,0,1
CUST2208,38,Female,Married,Secondary,Self-employed,42,Savings,4,17874,12,7,14,0,0.85,0,0,0,0,1
CUST0397,50,Male,Married,Primary,Employed,19,Savings,2,500,15,2,8,1,0.72,0,1,0,1,0
CUST1897,33,Female,Single,Secondary,Employed,174,Fixed Deposit,2,661800,16,5,13,0,0.91,1,1,1,1,0
CUST1764,29,Female,Married,Secondary,Self-employed,59,Savings,2,199861,14,7,14,0,0.6,4,1,0,1,1
CUST1628,35,Female,Single,University,Self-employed,96,Current,3,85031,15,8,7,0,0.7,1,1,0,0,0
CUST2977,27,Female,Married,Secondary,Employed,169,Savings,2,12884,15,8,11,0,0.71,1,1,0,0,0
CUST1102,41,Male,Single,Secondary,Self-employed,162,Savings,4,395405,11,6,12,0,0.85,1,1,0,0,0
CUST0106,38,Male,Married,University,Self-employed,149,Savings,2,150708,12,6,11,0,0.59,0,1,0,0,0
CUST1119,37,Female,Single,University,Self-employed,44,Savings,1,23634,18,10,15,0,0.72,3,1,0,0,0
CUST1715,45,Male,Single,Secondary,Employed,62,Current,3,93654,16,11,9,0,0.76,1,1,1,0,0
CUST2305,51,Male,Single,University,Employed,125,Savings,1,176461,16,7,12,0,0.79,0,0,0,0,0
CUST0928,31,Male,Married,Secondary,Employed,87,Savings,1,48061,13,11,8,0,0.84,1,0,0,1,0
CUST2719,47,Female,Married,Secondary,Employed,74,Savings,2,12078,13,12,8,0,0.84,0,1,1,0,0
CUST2646,37,Female,Single,Primary,Employed,159,Current,2,150654,12,9,16,0,0.51,2,0,1,0,1
CUST0765,51,Male,Married,Primary,Employed,46,Savings,1,90983,11,11,8,0,0.7,0,1,0,0,0
CUST1696,51,Female,Single,Secondary,Employed,31,Savings,3,142720,15,7,9,0,0.72,0,1,0,1,0
CUST1576,44,Female,Married,Secondary,Self-employed,164,Savings,2,362204,14,13,13,0,0.93,0,1,1,0,0
CUST0835,52,Male,Divorced,Secondary,Unemployed,56,Fixed Deposit,3,63637,11,8,12,0,0.88,1,1,1,0,0
CUST2545,34,Female,Single,Secondary,Self-employed,162,Savings,4,27307,29,8,16,1,0.81,0,1,0,1,0
CUST2666,22,Male,Married,Secondary,Employed,103,Current,1,92063,14,8,15,2,0.63,1,0,0,0,0
CUST0638,33,Male,Divorced,None,Employed,88,Current,4,167024,15,4,8,0,0.51,1,1,0,0,0
CUST1286,20,Male,Married,Secondary,Employed,159,Savings,3,59390,17,8,13,0,0.66,1,1,1,0,0
CUST2635,37,Female,Single,Secondary,Self-employed,110,Savings,4,501184,19,9,12,1,0.79,2,0,0,0,1
CUST2237,33,Female,Married,Primary,Employed,65,Savings,1,22384,17,8,11,0,0.94,1,1,0,1,0
CUST2896,35,Female,Single,University,Employed,130,Current,1,264127,11,8,8,1,0.64,0,1,1,1,0
CUST1207,25,Female,Married,Secondary,Self-employed,59,Current,1,139887,20,5,9,1,0.71,0,1,0,0,1
CUST0912,37,Female,Married,Secondary,Unemployed,56,Savings,4,1442429,13,8,7,2,0.9,1,1,1,0,1
CUST0254,42,Female,Married,Primary,Employed,134,Current,4,2971,7,2,8,0,0.53,0,1,1,0,0
CUST2299,33,Male,Single,None,Employed,6,Savings,2,39432,20,9,15,0,0.81,1,0,0,0,0
CUST0530,35,Female,Divorced,Primary,Employed,2,Current,1,118154,13,13,7,0,0.87,2,1,1,0,0
CUST0050,30,Female,Single,Secondary,Employed,35,Current,3,208211,15,9,11,0,0.8,0,1,0,0,1
CUST2537,33,Male,Single,Secondary,Employed,132,Current,1,33573,17,7,10,0,0.71,2,1,0,1,0
CUST0298,27,Male,Single,University,Unemployed,111,Current,1,62351,21,7,10,0,0.51,1,1,1,0,0
CUST2113,25,Male,Single,None,Employed,104,Savings,1,12225,14,5,8,0,0.67,0,1,1,1,1
CUST1214,36,Female,Single,Primary,Self-employed,149,Savings,2,15282,11,5,5,0,0.76,1,1,1,0,0
CUST2061,24,Female,Single,Secondary,Self-employed,174,Current,1,4437,13,8,11,0,0.99,0,0,0,0,0
CUST0207,22,Female,Single,None,Self-employed,50,Savings,1,75318,15,8,6,0,0.63,0,0,0,0,1
CUST0980,38,Male,Single,Secondary,Employed,175,Savings,2,369618,21,7,12,0,0.62,0,0,0,0,0
CUST2775,41,Female,Single,None,Self-employed,52,Current,4,75566,16,8,13,0,0.57,1,0,0,1,1
CUST2392,43,Male,Married,Primary,Employed,14,Savings,4,80426,18,8,11,0,0.69,0,0,1,0,0
CUST0498,24,Female,Single,Secondary,Employed,78,Savings,1,33154,23,15,13,0,0.76,1,1,0,0,1
CUST2161,51,Female,Married,University,Self-employed,85,Savings,2,50487,15,8,7,0,0.9,1,1,0,0,0
CUST0352,33,Female,Divorced,Primary,Unemployed,108,Savings,1,72245,16,9,6,0,0.86,1,0,1,1,0
CUST0179,43,Male,Single,Primary,Employed,68,Savings,2,246282,14,5,16,0,0.65,2,0,0,0,0
CUST1897,20,Male,Married,Primary,Self-employed,43,Savings,2,102102,12,6,11,0,0.65,0,1,1,0,1
CUST2918,42,Female,Single,Primary,Employed,133,Savings,3,138240,7,8,11,0,0.64,3,1,0,0,0
CUST2856,39,Male,Married,Secondary,Unemployed,171,Savings,3,16432,17,9,11,0,0.73,2,1,0,0,0
CUST2115,40,Female,Single,Secondary,Employed,168,Current,1,93879,21,9,8,1,0.88,1,1,0,0,0
CUST1956,53,Male,Married,Primary,Employed,4,Current,3,53521,16,7,11,1,0.7,0,0,1,0,0
CUST2992,40,Male,Married,None,Unemployed,56,Current,1,490415,13,6,9,0,1,2,1,1,0,1
CUST1029,42,Female,Married,Primary,Self-employed,58,Savings,1,28195,11,12,9,0,0.87,1,1,0,0,1
CUST2206,36,Male,Married,None,Employed,46,Current,2,12343,16,12,13,0,0.56,0,1,0,0,0
CUST2813,36,Male,Single,Secondary,Employed,179,Savings,4,87972,14,10,6,0,0.78,0,1,0,0,0
CUST2086,39,Male,Married,Primary,Employed,124,Savings,3,147805,15,11,16,0,0.9,2,0,0,0,0
CUST0606,40,Female,Married,Primary,Employed,61,Current,3,11912,21,12,11,0,0.65,1,0,0,1,1
CUST0090,26,Female,Divorced,Secondary,Unemployed,119,Fixed Deposit,1,146445,18,14,9,0,0.55,1,1,0,0,1
CUST2386,38,Male,Married,Secondary,Employed,41,Savings,2,580830,15,7,10,0,1,2,1,0,0,0
CUST1014,30,Female,Single,Primary,Self-employed,104,Savings,1,69310,16,10,9,0,0.96,0,1,0,0,0
CUST2558,22,Male,Single,Secondary,Employed,178,Savings,1,257217,18,5,9,0,0.62,0,1,1,0,0
CUST0331,34,Female,Single,Secondary,Unemployed,153,Savings,3,78426,15,9,9,0,0.85,0,0,0,1,0
CUST0806,20,Male,Married,Primary,Self-employed,101,Current,3,20099,11,6,8,1,0.6,2,0,1,1,0
CUST0539,31,Female,Single,University,Employed,93,Fixed Deposit,4,7586,24,7,13,0,0.96,1,1,0,0,1
CUST0341,37,Male,Married,Secondary,Employed,147,Current,2,129446,11,4,10,0,0.87,3,0,0,0,0
CUST1848,24,Female,Married,None,Employed,35,Savings,3,110653,14,8,11,0,0.63,1,1,1,0,0
CUST1296,22,Male,Single,None,Employed,115,Fixed Deposit,1,35711,19,6,12,0,0.77,3,1,1,0,1
CUST1046,50,Female,Married,University,Employed,102,Current,1,92183,11,10,15,0,0.82,3,1,0,1,1
CUST2707,38,Male,Single,Secondary,Employed,86,Savings,1,232464,10,11,5,0,0.79,0,1,1,0,1
CUST2249,32,Male,Married,Secondary,Self-employed,7,Savings,2,145895,15,3,14,0,0.79,0,1,0,0,0
CUST2579,48,Male,Married,None,Employed,32,Savings,3,88770,14,10,11,0,0.57,0,1,1,0,1
CUST1953,27,Female,Married,Secondary,Employed,71,Savings,1,57593,11,9,8,0,0.51,2,1,0,0,0
CUST2208,40,Male,Married,University,Employed,44,Current,1,181234,18,11,8,2,0.84,1,1,1,0,1
CUST1384,32,Female,Married,University,Self-employed,163,Savings,2,235910,16,10,6,0,0.55,0,1,0,0,0
CUST2510,41,Female,Single,Primary,Employed,107,Fixed Deposit,4,36621,16,2,8,0,0.99,0,0,0,1,0
CUST2175,40,Male,Married,University,Self-employed,78,Savings,3,187177,8,7,8,1,0.75,1,1,1,1,0
CUST0567,43,Female,Married,Secondary,Employed,148,Savings,1,500,20,10,18,1,0.94,0,0,0,0,0
CUST2978,38,Female,Single,University,Unemployed,16,Savings,1,350992,22,7,8,1,0.71,0,0,1,1,1
CUST0615,41,Female,Married,Secondary,Self-employed,63,Savings,1,80093,17,11,13,0,0.84,2,1,1,0,0
CUST0790,25,Male,Married,University,Self-employed,98,Savings,3,10916,21,9,8,0,0.64,2,0,0,1,1
CUST0859,46,Female,Single,Primary,Employed,87,Savings,1,134379,21,6,11,0,0.81,0,1,0,0,0
CUST1452,18,Male,Single,Secondary,Employed,132,Savings,1,220926,20,8,13,0,0.52,1,1,1,0,1
CUST2231,18,Female,Divorced,University,Self-employed,74,Savings,1,181426,17,8,6,0,0.6,1,0,0,0,0
CUST0699,27,Female,Single,Secondary,Employed,85,Savings,3,28001,14,11,9,0,0.54,1,1,0,0,0
CUST1186,36,Male,Divorced,Primary,Self-employed,134,Fixed Deposit,1,72192,18,3,13,0,0.95,1,1,0,0,1
CUST2845,37,Male,Married,None,Employed,176,Current,1,200801,13,6,8,0,0.96,1,1,1,0,0
CUST2513,46,Male,Married,University,Employed,132,Current,1,103705,11,11,8,0,0.86,1,0,0,0,1
CUST2552,46,Male,Single,Secondary,Employed,7,Current,1,40385,20,4,10,0,0.75,2,0,0,0,0
CUST1057,29,Male,Married,University,Employed,159,Savings,2,228593,15,10,13,1,0.69,1,1,0,1,0
CUST2200,41,Male,Married,Primary,Self-employed,18,Savings,1,278685,17,7,7,0,0.65,1,1,1,0,0
CUST1622,40,Male,Divorced,Primary,Self-employed,179,Fixed Deposit,1,234574,11,5,8,1,0.52,2,1,1,0,0
CUST2531,47,Female,Single,University,Unemployed,94,Current,4,163330,18,10,7,0,0.65,0,1,0,0,1
CUST1506,35,Female,Married,Primary,Employed,112,Current,4,225929,10,6,12,0,0.83,0,0,1,0,1
CUST0552,40,Male,Married,Secondary,Unemployed,80,Savings,2,32850,20,7,18,1,0.63,1,0,0,1,0
CUST1577,30,Female,Married,Secondary,Employed,114,Fixed Deposit,3,143264,13,12,11,0,0.74,0,1,0,0,0
CUST2157,36,Female,Married,None,Employed,104,Savings,1,62124,16,8,10,0,0.59,2,1,0,1,1
CUST2235,28,Female,Single,None,Self-employed,179,Current,3,163326,18,6,13,0,0.63,5,0,0,0,0
CUST0594,18,Female,Married,Primary,Self-employed,86,Savings,1,23439,10,9,14,0,0.73,0,1,0,0,0
CUST2460,46,Male,Single,Secondary,Unemployed,67,Current,1,59286,7,5,8,0,0.86,0,1,0,0,0
CUST0117,42,Male,Married,University,Employed,42,Current,2,274909,16,4,13,0,0.51,2,0,1,1,0
CUST1397,32,Male,Single,Primary,Unemployed,79,Savings,1,57780,14,6,12,0,0.95,0,1,0,0,0
CUST0037,24,Male,Single,Secondary,Self-employed,56,Current,2,3640,10,6,9,0,0.6,3,1,0,0,0
CUST2366,20,Female,Single,Primary,Unemployed,62,Current,3,1668,17,7,11,0,0.86,1,0,1,0,0
CUST1254,31,Female,Married,Primary,Unemployed,42,Savings,3,26988,11,12,5,0,0.51,0,0,1,0,0
